esperanc,populaca,ginitrab,renda_me,escoa2_p,urbano_p,med1000,norte,centrooe,sul,nordeste,pop15a_f
59.8860015869141,57173,0.451750010251999,213.128189086914,16.5957431793213,63.0000190734863,0.349815458059311,1,0,0,0,12.8341102600098
63.4119987487793,10718,0.570720016956329,197.844619750977,0.082277238368988,22.449520111084,,1,0,0,0,3.95786833763123
65.870002746582,1011501,0.524900019168854,584.756774902344,48.2969551086426,99.5139923095703,0.931289255619049,1,0,0,0,39.8549766540527
62.2929992675781,37857,0.518490016460419,173.480209350586,3.53462743759155,37.9665565490723,0.0792455822229385,1,0,0,0,7.0336184501648
60.9469985961914,11838,0.378479987382889,145.184280395508,4.00214624404907,18.5757732391357,0.084473729133606,1,0,0,0,3.87316489219666
64.5770034790039,30499,0.625490009784699,280.822631835938,15.9284753799438,54.9389839172363,0.098363883793354,1,0,0,0,13.4203319549561
60.9469985961914,13250,0.577669978141785,154.231353759766,5.83877086639404,36.5811309814453,0.0754716992378235,1,0,0,0,12.2223806381226
60.9129981994629,12949,0.497139990329742,194.756607055664,8.72797584533691,48.6369590759277,0.0772260427474976,1,0,0,0,6.34020948410034
61.8689994812012,14024,0.40514001250267,163.367858886719,0.554277539253235,42.6411857604981,0.0713063329458237,1,0,0,0,6.14444780349731
62.2929992675781,11634,0.472860008478165,215.723022460937,0.702669680118561,46.6907348632813,0.171909913420677,1,0,0,0,4.89233636856079
63.1889991760254,58783,0.572319984436035,225.533264160156,10.2687282562256,70.7534484863281,0.153105482459068,1,0,0,0,20.288106918335
60.9469985961914,17037,0.533760011196137,201.065582275391,0.602434396743774,15.988730430603,0.234783113002777,1,0,0,0,2.28205919265747
63.7280006408691,7089,0.527029991149902,446.5732421875,10.7035417556763,45.5917625427246,0.705318093299866,1,0,0,0,25.6885147094727
63.7280006408691,6519,0.477560013532639,236.152069091797,9.07206344604492,35.9410934448242,0.460193276405335,1,0,0,0,10.6351270675659
57.3419990539551,15421,0.44200000166893,112.971015930176,1.6944352388382,13.6437330245972,0.0648466348648071,1,0,0,0,4.07505798339844
59.5629997253418,17214,0.553129971027374,144.974792480469,0,26.003210067749,0.0580922514200211,1,0,0,0,5.55075883865356
61.7190017700195,23140,0.640160024166107,274.468139648438,3.61765813827515,29.53759765625,0.51858252286911,1,0,0,0,13.3239440917969
59.5629997253418,13623,0.476330012083054,81.720817565918,0.149847462773323,37.4733924865723,0.0734052732586861,1,0,0,0,5.524169921875
